-8.163396,-1.793075,0.190186,0
-8.071493,-1.775524,0.190136,0
-7.993386,-1.758495,0.190132,0
-7.906637,-1.741303,0.190329,0
-7.774338,-1.722023,0.190553,0
-7.686683,-1.702402,0.190852,0
-7.64551,-1.697893,0.190818,0
-7.523196,-1.672223,0.191036,0
-7.430117,-1.652974,0.191007,0
-7.314907,-1.63135,0.19117,0
-7.211099,-1.605814,0.191197,0
-7.113979,-1.59024,0.191604,0
-7.010387,-1.569499,0.191311,0
-6.929999,-1.552176,0.191638,0
-6.838402,-1.53345,0.191599,0
-6.73082,-1.509989,0.191485,0
-6.632711,-1.488573,0.191746,0
-6.519961,-1.467849,0.191961,0
-6.426324,-1.447739,0.191449,0
-6.332982,-1.430486,0.19176,0
-6.238739,-1.40755,0.191956,0
-6.170513,-1.392409,0.191787,0
-6.073072,-1.37484,0.19204,0
-5.995068,-1.354794,0.191903,0
-5.914038,-1.340864,0.191493,0
-5.898823,-1.333695,0.191987,0
-5.730206,-1.300311,0.191819,0
-5.635756,-1.286572,0.192068,0
-5.547743,-1.267107,0.192603,0
-5.445648,-1.241208,0.191852,0
-5.36754,-1.230633,0.192174,0
-5.27811,-1.205751,0.192127,0
-5.209108,-1.193351,0.19226,0
-5.13184,-1.185923,0.191923,0
-5.028047,-1.159653,0.192189,0
-5.009764,-1.15374,0.191914,0
-4.834898,-1.12037,0.192065,0
-4.747288,-1.097296,0.192456,0
-4.659923,-1.083954,0.192564,0
-4.563084,-1.051944,0.191951,0
-4.429941,-1.022742,0.191864,0
-4.354715,-1.000919,0.191642,0
-4.241999,-0.973883,0.191698,0
-4.126181,-0.951264,0.191989,0
-4.038114,-0.932168,0.191916,0
-3.964587,-0.915314,0.191881,0
-3.913067,-0.908371,0.19123,0
-3.801817,-0.889551,0.19152,0
-3.738324,-0.878403,0.191643,0
-3.631422,-0.859823,0.191804,0
-3.568899,-0.842584,0.19178,0
-3.52225,-0.827641,0.191414,0
-3.470688,-0.823712,0.192064,0
-3.401567,-0.805782,0.191416,0
-3.339527,-0.791923,0.191422,0
-3.245248,-0.772131,0.192075,0
-3.160206,-0.755132,0.191801,0
-3.077842,-0.737829,0.192059,0
-3.02578,-0.730215,0.19206,0
-2.947514,-0.710116,0.191301,0
-2.860766,-0.693268,0.191664,0
-2.736931,-0.672658,0.191599,0
-2.621936,-0.646535,0.192045,0
-2.536148,-0.62661,0.192029,0
-2.442906,-0.605577,0.191689,0
-2.358747,-0.585307,0.191516,0
-2.234637,-0.563568,0.19164,0
-2.140484,-0.542891,0.191473,0
-2.063257,-0.528244,0.191831,0
-1.930659,-0.499786,0.191679,0
-1.848071,-0.480411,0.191835,0
-1.759427,-0.462877,0.191617,0
-1.648728,-0.44362,0.191823,0
-1.600429,-0.433441,0.191565,0
-1.509241,-0.41773,0.191798,0
-1.460237,-0.406862,0.191631,0
-1.369784,-0.391895,0.19213,0
-1.310692,-0.379659,0.19207,0
-1.237057,-0.357798,0.192281,0
-1.113599,-0.331677,0.191761,0
-0.983638,-0.301466,0.191359,0
-0.922213,-0.291764,0.191733,0
-0.816825,-0.266665,0.19173,0
-0.714291,-0.24317,0.191907,0
-0.622431,-0.22745,0.191995,0
-0.555134,-0.219055,0.191786,0
-0.50518,-0.196556,0.191677,0
-0.40732,-0.185755,0.191628,0
-0.298909,-0.160265,0.191717,0
-0.190368,-0.142783,0.192037,0
-0.087686,-0.118867,0.19194,0
-0.024879,-0.103897,0.191849,0
0.094693,-0.082164,0.191693,0
0.091236,-0.079026,0.192359,0
0.226869,-0.049695,0.191821,0
0.424983,-0.010366,0.192069,0
0.550567,0.022454,0.192066,0
0.667101,0.042036,0.192313,0
0.87272,0.083536,0.192188,0
1.110072,0.133476,0.19189,0
1.247738,0.162516,0.191977,0
1.410375,0.201496,0.19251,0
1.544445,0.228452,0.192848,0
1.664389,0.250157,0.193072,0
1.805637,0.276117,0.193987,0
1.967486,0.304284,0.194993,0
2.057156,0.317324,0.196921,0
2.183983,0.339924,0.197122,0
2.273173,0.360265,0.198905,0
2.358166,0.379682,0.197292,0
2.439909,0.400448,0.199316,0
2.711214,0.454321,0.196354,0
2.887471,0.492146,0.1938,0
3.064646,0.530574,0.193387,0
3.15863,0.552358,0.19326,0
3.322167,0.587353,0.192443,0
3.380021,0.592899,0.191895,0
3.538415,0.632366,0.191933,0
3.728234,0.675505,0.191531,0
3.795927,0.687299,0.191827,0
3.852866,0.695768,0.192353,0
3.842832,0.694782,0.191677,0
3.966277,0.727628,0.192318,0
4.025183,0.737771,0.19205,0
4.084577,0.747719,0.191992,0
4.177713,0.758814,0.192185,0
4.240621,0.768372,0.192028,0
4.436379,0.806981,0.192764,0
4.632398,0.867875,0.193291,0
4.712485,0.881109,0.193654,0
4.776555,0.894555,0.193195,0
4.865489,0.90528,0.193907,0
4.933982,0.913812,0.19455,0
5.029703,0.940482,0.195525,0
5.185027,0.976213,0.195704,0
5.368629,1.011801,0.196384,0
5.537762,1.03278,0.194536,0
5.655948,1.060275,0.194109,0
5.748073,1.079497,0.19475,0
5.887757,1.133546,0.194023,0
6.004162,1.152424,0.196574,0
6.168755,1.180308,0.197767,0
6.316509,1.191315,0.195964,0
6.383584,1.212602,0.195735,0
6.468236,1.231206,0.195108,0
6.614155,1.286695,0.196979,0
