-6.92462074839523,-1.55205272597964,0.203075014245057
-5.67224228717122,-1.29417120248023,0.219821384803897
-4.42562846034355,-1.01563792897124,0.202549405991573
-3.17345267135828,-0.758484124099094,0.206295375306801
-1.9214710555487,-0.496478729161185,0.201378535026345
-0.668540008815726,-0.240698345707066,0.208816356891399
0.573799580299455,0.0225600476247112,0.200093317215161
1.82764500209104,0.276848913175448,0.203465268727851
3.08047541079747,0.535333192875829,0.197107129964128
4.31415807364078,0.781699682593034,0.203748153007355
5.56495178649747,1.04013266396772,0.215400739510213
6.80782078265045,1.31206630996887,0.255926826162236
8.02992939804425,1.63184913639248,0.584190944077135
9.06058390046188,2.31329198786543,1.69988663587656
8.90182807489191,3.53625747189536,1.84156330447924
8.56162981034643,4.76182602319815,1.83754828536598
8.22704843798379,5.98621282546039,1.80651231412257
7.92967660025948,7.22432910482128,1.8174037184087
7.6207704868339,8.45145580198768,1.80165437277191
7.32941599895476,9.69100561948847,2.47843237526762
6.43408790016065,10.3904191134265,-2.85992347234865
5.29020365333551,10.0594220259794,-2.85778718730147
4.10404421938266,9.71344424039052,-2.93274800824547
2.8636043691843,9.45055174585369,-2.94801879574145
1.61742639412094,9.20626541371085,-2.93325023334544
0.376187704544948,8.94385492922717,-2.9277924024888
-0.865096025431437,8.67434916895988,-2.93803509082393
-2.10911909109915,8.41756231677221,-2.93723158184047
-3.35302461737957,8.15975747829763,-2.93865622323681
-4.59750899349677,7.90368122576005,-2.94934542179922
-5.82735620410644,7.66428999158196,-2.9249640489047
-7.06618074747413,7.3916468959071,-2.93742775741901
-8.31031983266845,7.13404819454902,-2.92892903125587
-9.55214055311904,6.8659035070738,-2.93959602618142
-10.7963812226888,6.61109601843332,-2.94650679028791
-12.0420389141047,6.36495527882164,-2.93274959825824
-13.2791750374421,6.10276501471877,-2.91743690614289
-14.5049662607514,5.82330047286153,-2.64486064814794
-15.5333868608414,5.26582789022118,-1.45918161882857
-15.3934298295396,4.01710930283687,-1.37373980567746
-15.1461967085454,2.77876063536558,-1.40377743747603
-14.9351229212427,1.5267617009663,-1.32107707167649
-14.6220749979888,0.299329251659711,-1.40923251729027
-14.4187412066369,-0.948236694055955,-1.35400839556727
-14.1490241474862,-2.17283652074101,-0.52230782372287
-13.1676226855104,-2.73776092009953,0.19928904801212
-11.9450612130908,-2.49084020877291,0.161899460981771
-10.6879178013602,-2.28551224511468,0.203400211821731
-9.43728866389202,-2.0275669565883,0.180096080701466
-8.17965266180256,-1.79859068766829,0.193969761970941
